StateCode,YearMonth,PCP,TAVG,PDSI
37,200911,3.58,47.8,3.09
37,200912,6.03,32.1,3.44
37,201001,3.29,28.4,2.9
37,201002,4.76,31.4,3.2
37,201003,14.75,43.6,6.2
37,201004,1.95,52,4.59
37,201005,2.73,60.9,3.63
37,201006,3.77,68.9,3.23
37,201007,3.7,75,2.9
37,201008,3.2,70.8,2.26
37,201009,2.94,65.5,1.62
37,201010,4.36,53.5,1.57
37,201011,3.67,43.3,1.09
37,201012,4.2,30.3,1.07
37,201101,4.06,25.2,1.03
37,201102,4.56,28.8,1.44
37,201103,2.52,38,0.68
37,201104,5.35,49.1,0.95
37,201105,3.4,58.9,0.68
37,201106,4.41,66.2,0.96
37,201107,2.73,73.8,0.72
37,201108,8.16,71.3,1.93
37,201109,6.36,66.5,2.7
37,201110,7.47,54.9,3.92
37,201111,4.52,47.8,0.01
37,201112,3.99,39,-0.11
37,201201,3.3,33.5,-0.31
37,201202,1.17,35.7,-1.28
37,201203,1.41,45.5,-2.4
37,201204,3.22,50.1,-2.6
37,201205,4.58,60.6,0.15
37,201206,4.23,65.7,0.44
37,201207,3.78,73.6,0.65
37,201208,4.17,72.5,0.67
37,201209,4.53,63.3,0.89
37,201210,3.93,55.4,0.92
37,201211,0.99,41,-0.89
37,201212,5.82,37.6,-0.32
37,201301,1.86,30.4,-0.94
37,201302,4.79,30.2,-0.23
37,201303,2.49,37.1,-0.81
37,201304,1.8,47.7,-1.57
37,201305,3.58,58.5,-1.5
37,201306,10.19,68,2.22
37,201307,2.88,76.4,-0.16
37,201308,3.32,69.1,-0.32
37,201309,3.18,62.1,-0.47
37,201310,0.89,54,-1.5
37,201311,3.98,41.3,-1.69
37,201312,4.21,33,-1.5
37,201401,3.31,26.1,-1.52
37,201402,4.23,27.2,0.38
37,201403,5.91,32.8,1.02
37,201404,4.57,47,1.07
37,201405,3.25,58,-0.19
37,201406,2.31,66.4,-0.53
37,201407,4.67,72.3,-0.02
37,201408,2.54,68.6,-0.38
37,201409,0.86,64.4,-1.31
37,201410,4.44,55.3,0.05
37,201411,5.14,41.4,0.19
37,201412,6.01,37.4,0.73
37,201501,3.71,25.5,-0.05
37,201502,2.67,17.7,-0.32
37,201503,4.15,31.8,-0.18
37,201504,2.5,47.2,-0.74
37,201505,1.03,61.2,-1.73
37,201506,5.34,64.5,-1.06
37,201507,3.12,72.3,-1.04
37,201508,2.53,72.6,-1.5
37,201509,4,67.6,-1.52
37,201510,4.02,52.4,-1.32
37,201511,2.59,47.1,-1.94
37,201512,5.22,45.3,-1.7
38,199201,3.78,45.6,-1.4
38,199202,3.81,50.5,-1.34
38,199203,3.83,53.3,-1.37
38,199204,2.94,60.9,-1.33
38,199205,3.49,66.6,0.17
38,199206,6.5,74.3,1.13
38,199207,2.88,81.4,-0.7
38,199208,8.25,77,1.02
38,199209,3.92,73.2,1.07
38,199210,4.87,60.3,1.79
38,199211,7.04,54.7,3.33
38,199212,3.48,45.4,3.17
38,199301,7.12,48.2,3.99
38,199302,3.41,45,3.5
38,199303,6.14,51,3.75
38,199304,2.94,58.4,0.01
38,199305,2.32,70,-0.45
38,199306,2.37,78,-1.22
38,199307,2.87,84.2,-2.38
38,199308,3.15,79.8,-3.15
38,199309,4.23,75.3,-3.15
38,199310,3.94,63,-2.7
38,199311,2.77,53.9,-2.54
38,199312,2.86,44.1,-2.61
38,199401,4.63,41.2,-1.93
38,199402,2.89,48.7,-2.07
38,199403,5.15,56.9,-1.75
38,199404,1.5,64.5,-2.36
38,199405,2.02,67.6,-2.67
38,199406,8.02,78.1,1
38,199407,6.04,79.3,1.25
38,199408,6.13,76.9,1.7
38,199409,4.27,71.4,1.91
38,199410,6.67,61.8,3.14
38,199411,3.24,57.4,3.08
38,199412,5.61,49.8,3.57
38,199501,5.72,45.1,3.93
38,199502,5.23,45,4.06
38,199503,2.07,56.8,2.82
38,199504,1.09,64.1,1.61
38,199505,2.83,71.9,0.9
38,199506,8.16,75.4,1.99
38,199507,4.47,81.1,1.58
38,199508,9.69,80.1,2.81
38,199509,3.58,72,2.69
38,199510,5.71,65.2,3.41
38,199511,3.68,50,3.71
38,199512,2.18,43.1,-0.22
38,199601,3.87,42.9,-0.07
38,199602,2.21,47.7,-0.61
38,199603,5.52,50.1,-0.1
38,199604,3.46,60.9,0
38,199605,2.84,72,-0.38
38,199606,3.09,76.7,-0.82
38,199607,4.89,80.4,-1.11
38,199608,5.41,77.5,0
38,199609,5.6,72.8,0.39
38,199610,3.58,62.1,0.62
38,199611,2.46,50.2,0.64
38,199612,3.06,48,0.56
38,199701,4.24,46,0.69
38,199702,4.55,50.5,0.8
38,199703,3.26,60.6,0.1
38,199704,4.79,59,0.74
38,199705,2.43,66.2,0.47
38,199706,5.92,73.4,1.18
38,199707,6.69,80.3,1.58
38,199708,2.21,77.4,0.77
38,199709,5.63,73.5,1.19
38,199710,4.37,63.1,1.62
38,199711,4.37,50.3,2.35
38,199712,5.41,45.6,2.95
38,199801,7.41,48.1,3.9
38,199802,7.7,49.4,4.76
38,199803,5.1,52.7,4.51
38,199804,6.44,62,5.15
38,199805,3.65,72.9,-0.13
38,199806,3.36,80.2,-0.71
38,199807,4.32,82.3,-1.32
38,199808,3.82,79.4,-1.88
38,199809,5.62,75.3,-1.5
38,199810,1.68,65.2,-1.88
38,199811,1.43,57.3,-2.49
38,199812,3.59,51.6,-2.83
38,199901,5.37,49,-2.28
38,199902,2.68,49.6,-2.48
38,199903,2.65,51.3,-2.69
38,199904,3.95,65.3,-2.37
38,199905,2.38,68.4,-2.46
38,199906,4.84,75.4,-1.98
38,199907,3.84,80.9,-2.33
38,199908,3.31,82.2,-3.06
38,199909,6.83,72,-2
38,199910,4.17,62.6,-1.32
38,199911,1.83,57.3,-1.46
38,199912,2.29,46.7,-1.57
38,200001,5.8,43.5,-0.62
38,200002,1.62,49.6,-1.36
38,200003,4.08,57.8,-1.47
38,200004,2.79,60.4,-1.44
38,200005,1.21,73.4,-2.36
38,200006,3.79,78.4,-2.69
38,200007,4.83,79.8,-2.8
38,200008,4.1,78.8,-3.07
38,200009,7.63,72.2,-1.77
38,200010,0.02,62.6,-2.39
38,200011,3.5,51.8,-1.87
38,200012,1.87,38.6,-2.02
38,200101,2.02,43.3,-2.34
38,200102,2.4,51.3,-2.67
38,200103,6.38,52.3,-1.75
38,200104,0.96,63.5,-2.5
38,200105,2.61,70.7,-2.8
38,200106,5.4,77,-2.38
38,200107,5.24,78.4,-2.18
38,200108,2.66,79.9,-2.92
38,200109,3.72,71.2,-2.8
38,200110,0.88,60.9,-3.23
38,200111,0.98,59,-3.92
38,200112,1.47,52,-4.86
38,200201,3.49,47,-4.93
38,200202,2.06,47.9,-5.31
38,200203,4.28,56,-4.82
38,200204,1.84,67.4,-5.15
38,200205,3.49,68.6,-4.7
38,200206,3.01,77.8,-4.8
38,200207,3.25,81.9,-5.3
38,200208,5.94,79.6,-4.82
38,200209,5.4,75.8,0.09
38,200210,4.73,66.4,0.43
38,200211,4.42,51.8,1.05
38,200212,4.63,44.2,1.55
38,200301,1.76,41.5,0.81
38,200302,4.14,46.6,0.85
38,200303,7.52,57,1.6
38,200304,6,61.1,2.43
38,200305,5.72,70.2,2.98
38,200306,6.39,76,3.52
38,200307,8.37,79,4.31
38,200308,4.61,79.7,0.01
38,200309,2.98,72.4,-0.14
38,200310,3.53,63.2,0.24
38,200311,1.6,58.6,-0.47
38,200312,2.57,43,-0.64
38,200401,1.77,43,-1.18
38,200402,5.14,44.2,-0.55
38,200403,0.92,57.2,-1.68
38,200404,2.02,62.5,-2.1
38,200405,2.89,74.1,-2.5
38,200406,6.35,78.5,0.35
38,200407,4.96,80.3,0.04
38,200408,6.99,77,0.63
38,200409,8.26,73.2,1.97
38,200410,1.43,66.1,-0.38
38,200411,2.92,56.5,-0.27
38,200412,2.2,45.6,-0.5
38,200501,2.02,47.6,-1.07
38,200502,3.82,48.3,-0.02
38,200503,4.87,52.4,0.18
38,200504,2.74,60.5,0.01
38,200505,3.77,67.5,0.24
38,200506,6.83,76.2,1.21
38,200507,5.79,81.6,1.27
38,200508,4.96,80.5,-0.04
38,200509,0.65,77.1,-1.21
38,200510,4.67,65.2,0.33
38,200511,3.2,55.7,0.37
38,200512,4.19,44.2,0.65
38,200601,3.29,50.6,-0.26
38,200602,2.96,46.5,-0.5
38,200603,1.24,54.4,-1.44
38,200604,2.56,66,-1.8
38,200605,2.54,68.8,-1.97
38,200606,6.8,76.5,-1
38,200607,2.96,80.5,-1.61
38,200608,5.11,81.1,-1.75
38,200609,4.55,72.4,0.08
38,200610,3.03,61.4,0.12
38,200611,4.98,54.2,0.88
38,200612,3.71,51,0.91
38,200701,3.66,48.4,-0.07
38,200702,2.54,45.2,-0.44
38,200703,2.57,58.5,-1.13
38,200704,2.54,60.9,-1.26
38,200705,1.44,69.1,-1.86
38,200706,4.72,77.2,-1.7
38,200707,3.79,78.5,-2.02
38,200708,2.94,84,-3.01
38,200709,2.25,75.7,-3.63
38,200710,2.76,68.4,-3.73
38,200711,0.57,53.6,-4.36
38,200712,5.12,52.1,-4.05
38,200801,2.88,43.9,-4.03
38,200802,3.94,50.7,-3.66
38,200803,3.44,54.7,-3.61
38,200804,3.19,61.7,-3.29
38,200805,2.74,69,-3.19
38,200806,2.35,80.1,-3.81
38,200807,4.69,79.8,-3.89
38,200808,7.08,79.1,0.36
38,200809,4.03,73.8,0.22
38,200810,4.53,61.3,0.71
38,200811,3.94,50.3,1.24
38,200812,2.96,51,-0.13
38,200901,2.05,44.2,-0.65
38,200902,2,46.8,-1.18
38,200903,5.11,54.1,0.2
38,200904,3.4,61.7,0.21
38,200905,5.68,70.9,0.93
38,200906,4.04,79.1,-0.13
38,200907,4.25,78.9,-0.4
38,200908,3.65,80,-1.02
38,200909,2.91,73.8,-1.44
38,200910,4.79,62.2,0.49
38,200911,4.63,55.5,1.08
38,200912,8.05,44.9,2.74
38,201001,4.92,40.7,2.99
38,201002,3.34,41.2,-0.04
38,201003,3.06,52.2,-0.4
38,201004,1.34,64.5,-1.21
38,201005,3.6,73.2,-1.4
38,201006,4.51,81.8,-1.74
38,201007,4.86,82.3,-2.08
38,201008,5.96,81.6,-2.02
38,201009,4.91,76.6,-1.88
38,201010,1.47,64.4,-2.33
38,201011,1.23,54,-2.84
38,201012,1.99,38.3,-3.38
38,201101,1.87,40.6,-3.87
38,201102,3.4,50.4,-3.9
38,201103,5.02,55.8,-3.39
38,201104,2.87,65,-3.36
38,201105,2.95,71.3,-3.32
38,201106,2.62,80.8,-3.92
38,201107,3.89,82.8,-4.44
38,201108,4.27,81.4,-4.75
38,201109,4.27,74.1,-4.49
38,201110,2.25,61,-4.35
38,201111,2.85,55.3,-4.14
38,201112,1.95,50.7,-4.68
38,201201,2.19,48.3,-5.06
38,201202,2.23,50.6,-5.35
38,201203,3.64,63.2,-5.41
38,201204,2.55,64.2,-5.25
38,201205,5.72,72.7,0.63
38,201206,4.17,74.8,0.71
38,201207,5.51,82.8,0.58
38,201208,7.45,78,1.34
38,201209,2.54,73.6,-0.29
38,201210,1.77,63.7,-0.6
38,201211,1.46,50.7,-0.92
38,201212,4.54,51.5,-0.69
38,201301,2.48,50.2,-1.14
38,201302,6.2,46.6,0.82
38,201303,3.35,48.4,0.57
38,201304,4.7,62.1,0.99
38,201305,3.56,67.9,1.01
38,201306,7.7,77.4,2.12
38,201307,10.38,78.8,3.69
38,201308,6.4,77.4,4.02
38,201309,2.04,73.5,-0.38
38,201310,1.16,64.2,-0.87
38,201311,3.16,51.5,0.19
38,201312,5.26,49.9,0.78
38,201401,3.15,39.7,0.63
38,201402,3.31,48.2,0.38
38,201403,4.34,50,0.43
38,201404,4.24,63.3,0.64
38,201405,3.97,71.7,0.63
38,201406,3.43,78.4,-0.34
38,201407,4.62,79.2,-0.57
38,201408,4.31,78.3,-0.86
38,201409,5.47,74.3,-0.49
38,201410,1.81,65,-0.87
38,201411,4.44,49.3,0.63
38,201412,3.94,49.2,0.77
38,201501,3.56,43.8,0.69
38,201502,4.06,41,0.83
38,201503,3.18,56.4,-0.47
38,201504,4.47,64.8,-0.16
38,201505,1.63,71.6,-0.95
38,201506,4.12,80.5,-1.41
38,201507,3.47,82.2,-2.24
38,201508,5.71,79.5,-2.14
38,201509,4.35,74.3,-2.09
38,201510,12.17,63.3,2.77
38,201511,7.24,58,4.16
38,201512,6.7,58.5,4.65
39,199201,0.59,27.4,-0.22
39,199202,0.68,31.3,-0.05
39,199203,1.19,38.3,-0.34
39,199204,1.02,44.3,-0.89
39,199205,1.39,59,-1.93
39,199206,4.09,63.7,0.3
39,199207,4.68,64.2,1.79
39,199208,2.44,64.9,2.28
39,199209,1.43,59.8,2.08
39,199210,0.69,47.7,1.56
39,199211,1.19,29.4,1.96
39,199212,0.44,17.2,1.8
39,199301,0.51,13,1.77
39,199302,0.75,13.7,1.91
39,199303,0.98,32.5,1.83
39,199304,2.29,43.2,2.13
39,199305,3.19,56.1,2.37
39,199306,5.67,61.6,3.87
39,199307,6,66.7,6.74
39,199308,1.89,68,7.31
39,199309,1.66,55,7.36
39,199310,0.62,46,6.56
39,199311,1.24,28.2,6.73
39,199312,0.63,23.6,6.54
39,199401,0.7,9.8,6.49
39,199402,0.61,12.2,6.37
39,199403,0.35,36.2,5.62
39,199404,2.1,45.1,5.64
39,199405,1.26,60.3,4.25
39,199406,3.07,67.5,3.71
39,199407,3.63,68.8,4.44
39,199408,1.89,69,4.27
39,199409,1.3,62.5,3.7
39,199410,2.89,49.5,4.62
39,199411,0.67,34,4.3
39,199412,0.43,23.4,3.96
39,199501,0.36,19.2,3.61
39,199502,0.42,26,3.3
39,199503,1.89,31.1,3.92
39,199504,3.39,39.1,5.15
39,199505,5.42,52.5,6.77
39,199506,3.29,65.6,6.4
39,199507,2.85,71.6,6.87
39,199508,2.02,73.7,6.64
39,199509,1.82,59.5,6.35
39,199510,3.26,46.4,7.46
39,199511,0.53,29.8,6.87
39,199512,0.22,21.9,6.13
39,199601,0.87,10.3,6.18
39,199602,0.31,23.1,5.63
39,199603,0.79,24.2,5.32
39,199604,0.93,42.4,4.65
39,199605,5.37,52.2,6.2
39,199606,2.04,67.4,5.1
39,199607,1.78,69.6,4.75
39,199608,1.73,71.2,4.19
39,199609,4.29,58.8,5.88
39,199610,2.42,46.9,6.6
39,199611,1.23,22,6.74
39,199612,1.15,11.5,7.09
39,199701,1.18,10.6,7.52
39,199702,0.79,22.8,7.55
39,199703,0.44,31.9,7.07
39,199704,2.74,39.5,7.7
39,199705,2.92,53.1,7.54
39,199706,3.16,68,6.89
39,199707,4.16,71.4,8.01
39,199708,2.02,69.4,7.99
39,199709,1.45,63.1,7.31
39,199710,1.82,49.7,7.09
39,199711,0.29,30,6.22
39,199712,0.15,28,5.34
39,199801,0.46,19.3,4.89
39,199802,0.77,32.7,4.69
39,199803,1.7,26.4,4.94
39,199804,1.52,46.9,4.29
39,199805,2.55,59.3,3.66
39,199806,4.64,61.7,4.31
39,199807,2.8,73.4,4.57
39,199808,2.94,72.2,5.05
39,199809,0.71,66.9,3.85
39,199810,5.35,48.4,6.67
39,199811,1.26,36,6.77
39,199812,0.17,25.6,6.13
39,199901,0.53,17.6,5.96
39,199902,0.28,32.9,5.5
39,199903,0.69,36.8,5.02
39,199904,3.05,44.7,5.73
39,199905,3.61,55.9,6.01
39,199906,4.72,65.1,6.54
39,199907,2.64,73.3,6.95
39,199908,2.66,71,7.44
39,199909,2.6,57.1,7.86
39,199910,0.44,47.8,6.69
39,199911,0.21,42.4,5.28
39,199912,0.18,29.1,4.51
39,200001,0.38,21.1,4.04
39,200002,0.72,30.1,3.89
39,200003,1.27,39.3,3.31
39,200004,2.63,45,3.48
39,200005,3.24,58.1,3.43
39,200006,2.7,64.4,2.94
39,200007,2.52,73,2.95
39,200008,1.46,73.2,2.2
39,200009,0.61,62.3,1.2
39,200010,1.31,50.1,1.07
39,200011,1.86,24.4,2.07
39,200012,0.42,10.5,1.88
39,200101,0.82,22.7,2.17
39,200102,0.87,12.4,2.43
39,200103,0.46,29.8,1.97
39,200104,3.84,46.1,3.07
39,200105,2.48,57.8,2.81
39,200106,3.2,66,2.71
39,200107,3.8,74.6,3.78
39,200108,0.7,73.4,-0.61
39,200109,1.8,62.1,-0.4
39,200110,0.96,47.5,-0.47
39,200111,1.19,40.8,-0.35
39,200112,0.06,24.7,-0.75
39,200201,0.28,24.1,-0.88
39,200202,0.18,29.6,-1.2
39,200203,0.95,22.2,-1.3
39,200204,1.29,44.5,-1.7
39,200205,1.64,52.4,-2.05
39,200206,1.55,70.4,-3.43
39,200207,1.79,77.3,-4.35
39,200208,3.27,70.4,-3.48
39,200209,1.59,62.7,-3.35
39,200210,1.46,39.5,-2.41
39,200211,0.06,34.5,-2.71
39,200212,0.24,27.3,-2.73
39,200301,0.45,19.8,-2.51
39,200302,0.63,18.8,-2.24
39,200303,0.94,32.1,-2.24
39,200304,2.28,47.9,-2.13
39,200305,2.79,55,-1.88
39,200306,3.61,63.9,-1.49
39,200307,1.63,74.4,-2.02
39,200308,1.12,74.8,-2.98
39,200309,1.81,60,-2.58
39,200310,0.84,51.8,-2.81
39,200311,0.74,27.6,-2.43
39,200312,0.29,26.6,-2.42
39,200401,0.33,16.1,-2.35
39,200402,0.46,22.9,-2.27
39,200403,1.61,38.4,-2.18
39,200404,0.88,47.9,-2.98
39,200405,3.7,55.6,0.33
39,200406,2.64,62.1,-0.29
39,200407,2.86,70.8,-0.24
39,200408,1.78,66.1,-0.41
39,200409,3.88,63.1,1.52
39,200410,2.2,48.8,2.25
39,200411,0.36,36.6,-0.29
39,200412,0.09,27.2,-0.62
39,200501,0.37,16.8,-0.62
39,200502,0.39,29.3,-0.7
39,200503,0.69,34.9,-1.11
39,200504,2.07,48.2,-1.25
39,200505,3.7,54,0.65
39,200506,5.04,67.9,1.43
39,200507,1.66,74.4,-0.23
39,200508,1.93,71,-0.31
39,200509,2.14,65.5,-0.07
39,200510,0.9,49.2,-0.32
39,200511,1.07,36.8,0.18
39,200512,0.74,20.1,0.46
39,200601,0.3,32.2,-0.13
39,200602,0.29,23.3,-0.35
39,200603,1.35,32.4,-0.1
39,200604,2.36,50.2,-0.16
39,200605,1.2,58.2,-1.19
39,200606,1.77,69.1,-2.32
39,200607,0.75,78.2,-3.86
39,200608,3.05,72.2,0.15
39,200609,3.4,56.8,1.5
39,200610,0.38,44.4,1.11
39,200611,0.35,33.7,0.68
39,200612,0.73,27,0.81
39,200701,0.19,20.1,0.4
39,200702,0.9,15.2,0.63
39,200703,2.13,40.2,0.75
39,200704,2.21,42.9,0.94
39,200705,4.53,60,1.69
39,200706,3.22,68.2,-0.06
39,200707,0.93,76.5,-0.86
39,200708,4,71.4,1.17
39,200709,1.49,62.6,0.88
39,200710,2.68,50.2,1.82
39,200711,0.05,34.9,-0.51
39,200712,0.61,19.4,-0.3
39,200801,0.23,16.2,-0.48
39,200802,0.38,19.1,-0.58
39,200803,0.9,32.2,-0.68
39,200804,1.72,42.1,0
39,200805,4.06,53,1.01
39,200806,5.04,63.8,2.13
39,200807,2.96,72.7,2.96
39,200808,1.56,71.2,2.91
39,200809,2.11,60.3,3.2
39,200810,2.86,47.2,4.29
39,200811,1.15,34.2,4.48
39,200812,0.71,14.1,4.53
39,200901,0.4,16.7,4.29
39,200902,1,23.4,4.67
39,200903,1.75,30,5.39
39,200904,1.86,42.3,5.47
39,200905,1.27,55.8,4.38
39,200906,3.49,63.2,4.37
39,200907,3.45,67.9,5.25
39,200908,2.87,67.4,6.06
39,200909,1.3,63,5.52
39,200910,3.94,39.5,7.56
39,200911,0.11,40,6.42
39,200912,1.15,13.5,6.81
39,201001,0.61,14.8,6.66
39,201002,0.6,14.6,6.54
39,201003,1.19,36.3,6.5
39,201004,2.38,49.3,6.36
39,201005,3.69,54.2,6.72
39,201006,4.92,65.9,7.26
39,201007,3.73,72.4,8.28
39,201008,2.02,73.6,8.42
39,201009,3.26,59.1,9.16
39,201010,1,51.6,8.2
39,201011,0.33,32.1,7.28
39,201012,0.95,17.7,7.2
39,201101,0.93,13,7.17
39,201102,1.13,16.3,7.34
39,201103,1.05,27.3,7.16
39,201104,2.29,43.1,7.25
39,201105,4.5,53,8.07
39,201106,4.52,64.7,8.31
39,201107,3.15,75.9,8.8
39,201108,2.32,71.6,8.85
39,201109,0.63,59.9,-0.37
39,201110,1.11,51.3,-0.43
39,201111,0.24,34.4,-0.72
39,201112,0.26,26.8,-0.84
39,201201,0.41,25.4,-0.77
39,201202,1.13,25.7,-0.05
39,201203,0.37,47,-1.65
39,201204,3.06,50.2,-1.4
39,201205,2.79,58.3,-1.45
39,201206,2.18,70.4,-2.39
39,201207,1.54,78.7,-3.43
39,201208,1.12,71,-4.24
39,201209,0.2,62.6,-5.05
39,201210,0.83,45.6,-4.73
39,201211,0.32,34.9,-4.69
39,201212,0.63,21.4,-4.14
39,201301,0.45,19.4,-3.81
39,201302,0.7,23.8,-3.37
39,201303,0.67,28.1,-3.51
39,201304,2.33,36.9,0.53
39,201305,4.82,55.9,1.74
39,201306,3.12,65.3,1.66
39,201307,2.47,71.8,2
39,201308,2.41,71.6,2.27
39,201309,1.91,65.8,2.19
39,201310,5.01,44.3,5.12
39,201311,0.3,32.1,4.68
39,201312,0.75,13.5,4.84
39,201401,0.24,18.3,4.49
39,201402,0.36,13.9,4.29
39,201403,0.76,29.4,4.29
39,201404,1.97,43.4,4.49
39,201405,2.42,55.6,4.2
39,201406,5.89,64.2,5.6
39,201407,1.04,69.5,5.17
39,201408,4.04,69.3,6.68
39,201409,1.61,60.5,6.39
39,201410,0.57,50.3,5.34
39,201411,0.62,25.6,4.93
39,201412,0.67,24.2,4.76
39,201501,0.27,22.7,4.23
39,201502,0.34,19.5,3.75
39,201503,0.24,39,2.43
39,201504,0.87,47.7,1.25
39,201505,5.72,53.8,2.89
39,201506,4.05,67.6,3.08
39,201507,3.02,72.1,3.67
39,201508,3.36,69.8,4.71
39,201509,1.33,65.9,4.13
39,201510,1.44,51.6,3.83
39,201511,1.02,36.4,3.68
39,201512,1.12,24.3,4.09
40,199201,3.17,38.6,-0.5
40,199202,3.47,45.1,-0.94
40,199203,5.22,48.3,-0.91
40,199204,2.13,57.2,-1.63
40,199205,3.18,63.4,-1.74
40,199206,6.09,70.4,0.99
40,199207,5.32,76.9,1.37
40,199208,4.65,71.8,2.02
40,199209,4.6,68.6,2.52
40,199210,2.68,56.6,2.51
40,199211,4.5,47.8,2.56
40,199212,4.63,39.2,-0.01
40,199301,3.92,40.9,-0.33
40,199302,3.03,38.4,-0.79
40,199303,5.35,45.1,-0.64
40,199304,4.2,54.6,-0.5
40,199305,4.85,65.4,-0.26
40,199306,3.37,73.5,-0.39
40,199307,2.35,80.5,-1.41
40,199308,3.88,77.3,-1.48
40,199309,4.19,68.3,-1.13
40,199310,2.55,56.8,-1.18
40,199311,3.77,46.1,-1.31
40,199312,6.79,39.2,0.54
40,199401,5.96,32,0.82
40,199402,6.97,41.8,1.43
40,199403,9.59,48.2,2.63
40,199404,6.55,60.2,3.03
40,199405,3.86,61.9,2.75
40,199406,5.94,75.4,3.17
40,199407,5.36,75.8,3.39
40,199408,3.82,73.9,3.43
40,199409,2.91,66.9,3.18
40,199410,3.61,58.9,3.22
40,199411,3.93,52.8,-0.04
40,199412,3.41,43.7,-0.48
40,199501,5.51,38.2,-0.28
40,199502,2.94,39,-0.78
40,199503,4.11,51.8,-1.25
40,199504,3.51,58.7,-1.5
40,199505,6.07,66.2,0.56
40,199506,4.49,72,0.83
40,199507,4.02,77.3,0.68
40,199508,4.37,79.4,0.83
40,199509,3.36,68.2,0.81
40,199510,4.95,58.4,1.47
40,199511,5.79,42.8,2.11
40,199512,3.03,37.3,1.45
40,199601,5.77,35.8,1.55
40,199602,2.96,39.1,0.86
40,199603,5.89,43.5,1.06
40,199604,4.26,54.5,1.05
40,199605,4.94,68.6,1.01
40,199606,4.63,73.4,1.21
40,199607,6.37,75.6,2.03
40,199608,3.18,75,1.92
40,199609,6.41,67.5,3.04
40,199610,3.07,58.5,3.05
40,199611,6.63,44.5,3.8
40,199612,5.96,42.7,3.73
40,199701,4.97,37,3.37
40,199702,4.76,45,2.94
40,199703,9.22,52.9,3.7
40,199704,4.17,53,3.46
40,199705,5.33,61.5,3.64
40,199706,7.56,70.9,4.79
40,199707,2.6,77.5,3.68
40,199708,3.73,74.2,3.41
40,199709,4.6,69.6,3.48
40,199710,3.15,57.7,3.28
40,199711,3.01,43.9,2.71
40,199712,3.41,38.9,2.07
40,199801,5.53,42.6,1.95
40,199802,4.7,44.4,1.66
40,199803,4.58,48.4,1.21
40,199804,8.4,56.8,2.62
40,199805,4.72,69.5,2.29
40,199806,8.09,75.8,3.53
40,199807,6.21,78,3.94
40,199808,2.87,76.4,-0.08
40,199809,1.13,74.4,-0.99
40,199810,2.45,61.6,-1.28
40,199811,1.96,50.7,-2.13
40,199812,6.93,43.3,0.33
40,199901,8.76,42,1.28
40,199902,3.3,44.7,-0.53
40,199903,4.59,44.8,-0.64
40,199904,4.01,61.4,-0.91
40,199905,4.23,65.8,-0.85
40,199906,5.64,74.4,-0.12
40,199907,3.78,79.4,-0.37
40,199908,1.38,77,-1.21
40,199909,1.29,69.3,-1.95
40,199910,2.55,58.4,-2.06
40,199911,3.29,52.8,-2.53
40,199912,3.23,41.5,-2.94
40,200001,3.58,37.8,-3.04
40,200002,3.72,45.4,-3.15
40,200003,4.47,52.5,-3.28
40,200004,6.44,55.3,-2.06
40,200005,4.59,68.8,-1.92
40,200006,4.19,74.1,-1.61
40,200007,2.95,76.8,-1.92
40,200008,2.6,77.1,-2.26
40,200009,3.38,69.6,-2.14
40,200010,0.35,61.1,-3.09
40,200011,5.1,46.9,-2.74
40,200012,3.65,30.6,-2.76
40,200101,3.71,34.3,-2.77
40,200102,6.93,44.7,-1.87
40,200103,3.33,44.6,-2.24
40,200104,2.93,61.3,-2.74
40,200105,4.42,66.9,-0.02
40,200106,4.36,71.9,0.29
40,200107,4.84,77.1,0.52
40,200108,4.21,76.7,0.82
40,200109,3.57,67.6,0.96
40,200110,4.54,56.5,1.6
40,200111,5.68,53,1.98
40,200112,5.48,44.4,1.92
40,200201,6.65,40.3,2.16
40,200202,2.19,40.5,1.14
40,200203,9.14,48.3,2.22
40,200204,2.43,60.9,-0.89
40,200205,5.55,64.2,-0.37
40,200206,2.45,74.9,-0.91
40,200207,4.14,78.8,-1.14
40,200208,3.33,77.8,-1.36
40,200209,7.3,73.3,1.14
40,200210,5.23,60.9,1.88
40,200211,4.23,45.3,1.97
40,200212,6.58,39.5,2.32
40,200301,2.1,32.2,1.36
40,200302,9.66,38.5,2.82
40,200303,2.54,51.3,1.5
40,200304,5.14,59.4,1.54
40,200305,9.71,66.5,3.14
40,200306,5.15,70.6,3.46
40,200307,5.79,76.2,3.8
40,200308,4.41,77.1,3.91
40,200309,5.64,68.1,4.57
40,200310,2.03,58.5,4.05
40,200311,5.77,52.8,4.2
40,200312,3.82,38.9,3.53
40,200401,3.33,36.9,2.73
40,200402,5.07,39.4,2.58
40,200403,4.8,52.7,1.97
40,200404,4.92,57.2,1.98
40,200405,5.28,70.1,1.88
40,200406,5.83,73.7,2.43
40,200407,4.85,75.6,2.54
40,200408,4.14,72.2,2.85
40,200409,4.35,69.6,3.09
40,200410,5.29,62.8,3.67
40,200411,6.77,53,4.18
40,200412,6.61,38.7,4.32
40,200501,4.29,42.8,-0.26
40,200502,4.17,44.4,-0.48
40,200503,3.35,47,-1.06
40,200504,6.05,57.9,-0.35
40,200505,1.62,63.3,-1.09
40,200506,4.22,74,0.02
40,200507,5.35,78,0.25
40,200508,5.74,78.9,0.91
